client_id,status,churned,segment,client_livedate,client_offdate,sem_livedate,sem_offdate,sem_status,sem_days_live,last_login,days_since_last_login,leads_30days,spend_30days
309140,LIVE,0,Dentist,5/12/2016,,5/13/2016,,Live,106,,,24,483.46
309144,OFF,1,Lawyer,5/12/2016,8/26/2016,5/13/2016,8/26/2016,Off,105,8/1/2016,25,29,486.43
309146,OFF,1,Lawyer,6/9/2016,8/10/2016,6/10/2016,8/10/2016,Off,61,7/8/2016,33,8,165
309151,LIVE,0,Lawyer,5/12/2016,,6/16/2016,,Live,72,,,92,340.91
309156,LIVE,0,Lawyer,5/12/2016,,5/13/2016,8/22/2016,Off,101,,,15,414.94
309167,LIVE,0,Lawyer,5/12/2016,,5/13/2016,,Live,106,,,202,"1,539.15"
309171,OFF,1,Lawyer,5/12/2016,8/12/2016,5/13/2016,8/12/2016,Off,91,5/24/2016,80,113,954.55
309176,LIVE,0,Mover,5/12/2016,,5/13/2016,,Paused,106,,,5,169.26
309202,LIVE,0,Home Remodeling,5/13/2016,,5/16/2016,,Live,103,,,33,994.41
309216,LIVE,0,Lawyer,5/13/2016,,5/16/2016,7/11/2016,Off,56,,,1,0
309220,LIVE,0,General Contractor,5/13/2016,,7/15/2016,,Live,43,,,13,552.37
309234,LIVE,0,Architect,5/13/2016,,5/16/2016,,Live,103,,,19,167.58
309251,LIVE,0,Property Manager,5/13/2016,,5/16/2016,,Live,103,,,38,"1,063.53"
309261,LIVE,0,Lawyer,5/13/2016,,5/16/2016,,Live,103,,,59,"1,473.68"
309275,LIVE,0,Dentist,5/13/2016,,5/16/2016,,Paused,103,,,92,781.31
309278,LIVE,0,Roofer,5/13/2016,,5/16/2016,,Live,103,,,28,591.14
309287,LIVE,0,Lawyer,5/13/2016,,5/16/2016,,Live,103,,,91,284.86
309290,LIVE,0,General Contractor,5/13/2016,,5/16/2016,,Live,103,,,9,269.37
309292,LIVE,0,Property Manager,5/13/2016,,5/16/2016,,Live,103,,,39,193.88
309298,OFF,1,Lawyer,5/13/2016,7/30/2016,6/8/2016,7/30/2016,Off,52,7/14/2016,16,13,247.79
309304,LIVE,0,Lawyer,5/13/2016,,5/16/2016,,Live,103,,,19,135.97
309319,LIVE,0,Lawyer,5/19/2016,,5/20/2016,,Live,99,,,91,"1,028.12"
309326,OFF,1,Home Remodeling,5/14/2016,8/13/2016,5/16/2016,8/13/2016,Off,89,8/10/2016,3,19,353.65
309351,OFF,1,Junk Removal Service,5/16/2016,8/20/2016,5/16/2016,8/20/2016,Off,96,7/16/2016,35,38,141.62
309386,LIVE,0,HVAC Contractor,5/16/2016,,5/17/2016,,Live,102,,,4,333.66
309458,OFF,1,Caterer,5/16/2016,8/21/2016,6/2/2016,8/21/2016,Off,80,7/11/2016,41,11,274.38
309470,LIVE,0,Lawyer,5/16/2016,,5/17/2016,,Live,102,,,34,977.46
309483,LIVE,0,Lawyer,5/16/2016,,5/17/2016,,Live,102,,,12,375.59
309490,OFF,1,Dentist,5/16/2016,8/17/2016,5/18/2016,8/17/2016,Off,91,8/10/2016,7,51,"2,451.06"
309492,LIVE,0,Architect,5/16/2016,,5/17/2016,,Live,102,,,16,363.76
309493,LIVE,0,Property Inspector,5/16/2016,,6/8/2016,,Live,80,,,7,133.3
309510,LIVE,0,Lawyer,5/16/2016,,5/17/2016,,Live,102,,,16,579.81
309512,LIVE,0,Landscaper,5/16/2016,,6/17/2016,,Live,71,,,15,197.92
309528,LIVE,0,Computer Service,5/16/2016,,6/24/2016,,Live,64,,,16,475.13
309535,LIVE,0,General Contractor,5/16/2016,,5/17/2016,7/27/2016,Off,71,,,0,0
309545,LIVE,0,Carpet Cleaning,5/16/2016,,5/23/2016,7/31/2016,Off,69,,,0,0
309553,LIVE,0,Carpet Cleaning,5/17/2016,,6/17/2016,,Live,71,,,19,0
309561,LIVE,0,Roofer,5/17/2016,,5/18/2016,,Live,101,,,11,251.36
309565,LIVE,0,Lawyer,5/17/2016,,5/18/2016,,Live,101,,,24,257.21
309568,LIVE,0,Mold Remediation,5/17/2016,,5/18/2016,,Live,101,,,16,124.29
309572,LIVE,0,Roofer,5/17/2016,,5/18/2016,8/19/2016,Off,93,,,6,137.54
309595,LIVE,0,Dentist,5/17/2016,,5/18/2016,,Live,101,,,60,848.53
309596,LIVE,0,Lawyer,5/17/2016,,5/18/2016,,Live,101,,,71,868.8
309600,LIVE,0,General Contractor,5/17/2016,,5/18/2016,,Live,101,,,18,265.72
309601,LIVE,0,Real Estate Agent,5/20/2016,,5/26/2016,8/3/2016,Off,69,,,1,29.65
309603,OFF,1,Painter,5/17/2016,8/17/2016,5/18/2016,8/17/2016,Off,91,8/15/2016,2,82,"1,620.77"
309611,LIVE,0,Home Remodeling,5/17/2016,,5/18/2016,,Live,101,,,16,662.04
309622,LIVE,0,General Contractor,5/18/2016,,5/19/2016,8/11/2016,Off,84,,,8,343.13
309629,OFF,1,Accountant,5/17/2016,8/21/2016,6/10/2016,8/21/2016,Off,72,7/22/2016,30,8,132.34
309638,LIVE,0,Lawyer,5/17/2016,,5/18/2016,,Live,101,,,16,388.25
309640,LIVE,0,Home Remodeling,5/17/2016,,6/9/2016,,Live,79,,,28,815.99
309649,LIVE,0,Lawyer,5/17/2016,,6/20/2016,,Live,68,,,28,"1,728.93"
309653,LIVE,0,Document Shredding Services,5/17/2016,,5/18/2016,,Live,101,,,41,997.22
309654,LIVE,0,Lawyer,5/17/2016,,5/18/2016,,Live,101,,,41,670.28
309670,LIVE,0,General Contractor,5/18/2016,,5/19/2016,,Live,100,,,8,257.33
309687,LIVE,0,Cleaning Service,5/18/2016,,6/6/2016,,Live,82,,,19,322.91
309699,LIVE,0,Auto Repair Shop,5/18/2016,,5/19/2016,,Live,100,,,70,290.9
309707,LIVE,0,Janitorial Service,5/18/2016,,7/20/2016,,Live,38,,,12,95.19
309714,LIVE,0,Garage Door Contractor,5/18/2016,,5/31/2016,,Live,88,,,7,162.7
309724,LIVE,0,Solar Contractors,5/18/2016,,5/23/2016,,Live,96,,,21,530.53
309731,LIVE,0,Carpet Cleaning,5/18/2016,,5/19/2016,,Live,100,,,81,237.37
309734,LIVE,0,Allergists,5/18/2016,,5/19/2016,,Live,100,,,12,276.1
309737,LIVE,0,Weight Loss Clinic,5/18/2016,,5/20/2016,,Live,99,,,18,677.46
309738,LIVE,0,Lawyer,5/18/2016,,5/19/2016,,Live,100,,,25,440.75
309742,LIVE,0,Computer Service,5/18/2016,,5/19/2016,,Live,100,,,34,739.62
309755,LIVE,0,Lawyer,5/18/2016,,5/19/2016,,Live,100,,,14,364.04
309766,LIVE,0,Accountant,5/18/2016,,5/19/2016,,Live,100,,,29,727.6
309778,LIVE,0,Handyman Service,5/18/2016,,5/19/2016,,Live,100,,,36,155.99
309785,LIVE,0,Lawyer,5/18/2016,,5/19/2016,,Live,100,,,181,918.85
309803,LIVE,0,Damage Repair,5/19/2016,,5/20/2016,,Live,99,,,18,756.89
309804,LIVE,0,Property Inspector,5/19/2016,,6/1/2016,,Live,87,,,21,214.05
309808,LIVE,0,HVAC Contractor,5/19/2016,,6/20/2016,,Live,68,,,52,247.96
309816,LIVE,0,General Contractor,5/26/2016,,5/26/2016,,Live,93,,,7,194.97
309833,LIVE,0,Window Contractor,5/19/2016,,5/26/2016,,Live,93,,,272,"1,609.16"
309848,LIVE,0,Wheel & Tire Dealer,5/19/2016,,5/20/2016,,Live,99,,,170,920.1
309849,LIVE,0,Lawyer,5/19/2016,,5/20/2016,,Live,99,,,23,"1,036.45"
309852,LIVE,0,Damage Repair,5/19/2016,,5/20/2016,,Live,99,,,17,675.49
309861,LIVE,0,Real Estate Agent,5/19/2016,,5/20/2016,,Live,99,,,2,241.7
309866,LIVE,0,Plumber,5/19/2016,,5/20/2016,,Live,99,,,14,708.83
309893,LIVE,0,General Contractor,5/19/2016,,5/20/2016,,Paused,99,,,17,331.19
309904,LIVE,0,Solar Contractors,5/19/2016,,5/20/2016,,Live,99,,,51,599.21
309905,LIVE,0,Roofer,5/19/2016,,5/20/2016,,Live,99,,,17,593.7
309919,LIVE,0,Auto Repair Shop,5/19/2016,,5/20/2016,,Live,99,,,67,907.29
309934,LIVE,0,Accountant,5/20/2016,,5/20/2016,,Live,99,,,18,295.19
309937,LIVE,0,Roofer,5/20/2016,,5/27/2016,,Live,92,,,34,194.04
309940,LIVE,0,Property Inspector,8/22/2016,8/21/2016,5/25/2016,8/19/2016,Live,94,8/20/2016,7,26,433.34
309959,LIVE,0,General Contractor,5/20/2016,,7/13/2016,,Live,45,,,6,326.45
309971,LIVE,0,Home Remodeling,5/20/2016,,5/23/2016,,Live,96,,,10,218.38
309976,OFF,1,Orthodontist,5/20/2016,7/14/2016,5/26/2016,7/14/2016,Off,49,6/20/2016,24,3,0
309985,LIVE,0,Lawyer,5/20/2016,,5/23/2016,,Live,96,,,14,549.69
309991,LIVE,0,Lawyer,5/20/2016,,5/23/2016,,Live,96,,,87,831.26
309999,LIVE,0,Auto Repair Shop,5/20/2016,,6/7/2016,,Live,81,,,63,"1,087.92"
310001,LIVE,0,Flooring Contractor,5/20/2016,,5/23/2016,,Live,96,,,56,732.69
310009,OFF,1,Orthodontist,5/20/2016,8/19/2016,5/23/2016,8/19/2016,Off,88,8/18/2016,1,8,301.2
310017,LIVE,0,Lawyer,5/20/2016,,6/6/2016,,Live,82,,,15,399.29
310027,LIVE,0,Window Contractor,5/20/2016,,5/23/2016,,Live,96,,,36,714.72
310030,LIVE,0,Lawyer,5/20/2016,,5/26/2016,,Live,93,,,83,"2,122.68"
310040,LIVE,0,Fencing Contractor,5/20/2016,,6/13/2016,,Live,75,,,10,1.73
310045,LIVE,0,Auto Repair Shop,5/20/2016,,5/23/2016,,Live,96,,,81,792.6
310051,LIVE,0,Window Contractor,5/20/2016,,5/23/2016,,Live,96,,,2,167.45
310055,LIVE,0,Lawyer,5/20/2016,,5/23/2016,,Live,96,,,25,706.27
310060,OFF,1,Carpet Cleaning,5/20/2016,7/21/2016,5/25/2016,7/21/2016,Off,57,,,1,0
310073,LIVE,0,Lawyer,5/21/2016,,5/23/2016,,Live,96,,,33,"1,234.27"
310078,LIVE,0,Lawyer,5/31/2016,,6/1/2016,,Live,87,,,23,877.58
310084,LIVE,0,Concrete Contractor,5/23/2016,,6/30/2016,,Live,58,,,3,0
310093,LIVE,0,Kitchen Remodeling,5/23/2016,,5/24/2016,,Live,95,,,14,913.54
310113,LIVE,0,Building Designer,5/23/2016,,5/24/2016,,Live,95,,,3,298.94
310127,LIVE,0,Document Shredding Services,5/23/2016,,5/24/2016,8/15/2016,Off,83,,,17,250.21
310139,LIVE,0,General Contractor,5/23/2016,,5/24/2016,,Live,95,,,17,161.57
310140,LIVE,0,Real Estate Agent,5/23/2016,,5/24/2016,,Live,95,,,55,314.13
310180,LIVE,0,Real Estate Agent,5/23/2016,,5/24/2016,8/4/2016,Off,72,,,3,58.57
310185,LIVE,0,Locksmith,5/23/2016,,5/24/2016,,Live,95,,,87,182.12
310186,LIVE,0,Home Remodeling,5/23/2016,,5/24/2016,,Live,95,,,6,185.1
310194,LIVE,0,Lawyer,5/24/2016,,5/25/2016,,Live,94,,,42,842.02
310204,OFF,1,Home Remodeling,5/23/2016,8/6/2016,5/26/2016,8/6/2016,Off,72,5/26/2016,72,3,89.58
310206,LIVE,0,Home Remodeling,5/23/2016,,5/24/2016,,Live,95,,,49,601.19
310209,LIVE,0,Home Remodeling,5/23/2016,,5/24/2016,,Live,95,,,11,196.5
310232,LIVE,0,Lawyer,5/24/2016,,5/25/2016,,Live,94,,,126,731.69
310238,LIVE,0,Lawyer,5/24/2016,,5/25/2016,,Live,94,,,38,853.92
310239,LIVE,0,Dentist,6/16/2016,,6/17/2016,,Live,71,,,43,604.72
310245,LIVE,0,Lawyer,5/24/2016,,5/26/2016,,Live,93,,,26,662.16
310247,LIVE,0,Roofer,5/24/2016,,5/25/2016,,Live,94,,,29,868.37
310249,LIVE,0,Locksmith,5/24/2016,,6/29/2016,,Live,59,,,333,112.65
310254,LIVE,0,Accountant,5/24/2016,,5/25/2016,,Live,94,,,6,748.8
310262,LIVE,0,HVAC Contractor,5/24/2016,,5/25/2016,,Paused,94,,,11,226.54
310264,LIVE,0,Lawyer,5/24/2016,,5/25/2016,,Live,94,,,41,573.53
310272,LIVE,0,Chiropractor,5/24/2016,,5/25/2016,8/22/2016,Off,89,,,17,706.61
310282,LIVE,0,Property Manager,5/24/2016,,5/25/2016,,Live,94,,,40,589.87
310286,LIVE,0,General Contractor,5/31/2016,,5/31/2016,8/12/2016,Off,73,,,5,531.84
310289,LIVE,0,HVAC Contractor,5/24/2016,,6/28/2016,,Live,60,,,4,261.9
310295,LIVE,0,Lawyer,5/24/2016,,5/25/2016,,Live,94,,,25,288.21
310301,OFF,1,HVAC Contractor,5/24/2016,7/7/2016,5/25/2016,7/7/2016,Off,43,,,9,108.91
310302,LIVE,0,General Contractor,5/24/2016,,5/25/2016,,Live,94,,,29,921.01
310306,LIVE,0,General Contractor,5/24/2016,,5/25/2016,,Live,94,,,74,960.96
310307,LIVE,0,Dentist,5/24/2016,,5/31/2016,,Live,88,,,35,988.33
310313,LIVE,0,Lawyer,5/24/2016,,5/25/2016,,Live,94,,,20,"1,014.43"
310315,LIVE,0,Lawyer,5/24/2016,,5/25/2016,8/5/2016,Live,94,,,32,667.98
310335,LIVE,0,Lawyer,5/24/2016,,5/25/2016,,Live,94,,,32,229.57
310358,LIVE,0,Swimming Pool and Hot Tub Installation,5/24/2016,,5/25/2016,8/16/2016,Off,83,,,24,320.55
310365,OFF,1,General Contractor,5/24/2016,8/7/2016,5/25/2016,8/7/2016,Off,74,,,2,21.46
310373,LIVE,0,Plumber,5/24/2016,,6/15/2016,,Paused,73,,,10,23.6
310387,LIVE,0,Home Remodeling,5/25/2016,,5/26/2016,,Live,93,,,1,292.29
310390,OFF,1,Roofer,5/25/2016,8/20/2016,6/23/2016,8/20/2016,Off,58,7/20/2016,31,2,29.59
310396,OFF,1,Home Remodeling,5/25/2016,8/8/2016,5/26/2016,8/8/2016,Off,74,6/19/2016,50,13,64.66
310398,LIVE,0,Home Remodeling,5/25/2016,,5/26/2016,,Live,93,,,27,236.9
310412,LIVE,0,Lawyer,5/25/2016,,5/26/2016,,Live,93,,,4,"1,021.43"
310425,LIVE,0,Lawyer,5/25/2016,,5/26/2016,,Live,93,,,8,484.09
310443,LIVE,0,Dentist,5/25/2016,,5/26/2016,,Live,93,,,26,"1,436.91"
310446,LIVE,0,Lawyer,5/25/2016,,5/26/2016,,Live,93,,,37,"1,110.09"
310472,OFF,1,Lawyer,5/25/2016,8/25/2016,5/26/2016,8/25/2016,Off,91,7/28/2016,28,6,372.46
310486,LIVE,0,HVAC Contractor,5/25/2016,,5/26/2016,8/15/2016,Off,81,,,49,107.88
310489,LIVE,0,HVAC Contractor,5/25/2016,,5/26/2016,,Live,93,,,48,475.63
310491,LIVE,0,Lawyer,5/25/2016,,6/2/2016,,Live,86,,,39,"2,714.61"
310492,LIVE,0,Dentist,5/25/2016,,5/26/2016,,Live,93,,,74,472.9
310496,OFF,1,Lawyer,5/25/2016,8/8/2016,5/26/2016,8/8/2016,Off,74,8/6/2016,2,31,205.02
310497,LIVE,0,General Contractor,5/25/2016,,5/26/2016,7/27/2016,Off,62,,,10,0
310500,LIVE,0,Lawyer,5/25/2016,,5/26/2016,,Live,93,,,28,"1,209.35"
310516,LIVE,0,Landscaper,5/25/2016,,6/17/2016,,Live,71,,,73,"3,849.43"
310521,LIVE,0,Home Remodeling,5/25/2016,,5/26/2016,,Live,93,,,22,446.6
310523,OFF,1,HVAC Contractor,5/25/2016,7/22/2016,5/26/2016,7/22/2016,Off,57,6/16/2016,36,1,0
310536,LIVE,0,Home Remodeling,5/26/2016,,5/27/2016,,Live,92,,,15,346.11
310542,LIVE,0,Roofer,5/26/2016,,5/27/2016,,Live,92,,,21,"1,528.63"
310551,LIVE,0,Appliance Repair,5/26/2016,,5/27/2016,,Live,92,,,46,850.49
310557,LIVE,0,Mediation and Arbitration,5/26/2016,,7/14/2016,,Live,44,,,16,452.76
310567,LIVE,0,Property Manager,5/26/2016,,5/27/2016,8/8/2016,Off,73,,,6,283.94
310572,LIVE,0,Lawyer,5/26/2016,,5/27/2016,,Live,92,,,19,649.93
310574,LIVE,0,Auto Repair Shop,5/26/2016,,5/27/2016,,Live,92,,,136,663.41
310598,LIVE,0,Lawyer,5/26/2016,,5/27/2016,,Live,92,,,59,766.82
310602,LIVE,0,Plastic Surgeon,5/26/2016,,5/27/2016,,Live,92,,,12,451.07
310609,LIVE,0,Lawyer,5/26/2016,,5/27/2016,,Live,92,,,29,746.64
310623,LIVE,0,Swimming Pool and Hot Tub Installation,5/26/2016,,5/27/2016,,Live,92,,,18,956.73
310631,LIVE,0,Chiropractor,5/27/2016,,5/27/2016,,Live,92,,,49,332.7
310637,LIVE,0,Concrete Contractor,5/27/2016,,5/31/2016,8/16/2016,Off,77,,,9,465.95
310652,LIVE,0,Orthodontist,5/27/2016,,5/31/2016,,Live,88,,,5,572.99
310653,LIVE,0,Lawyer,5/27/2016,,5/31/2016,,Live,88,,,37,"1,030.98"
310654,LIVE,0,Roofer,5/27/2016,,5/31/2016,,Live,88,,,88,"1,751.99"
310657,LIVE,0,Dentist,5/27/2016,,5/31/2016,,Live,88,,,12,489.84
310658,OFF,1,Real Estate Agent,5/27/2016,8/10/2016,6/2/2016,8/10/2016,Off,69,6/4/2016,67,1,35.41
310659,LIVE,0,Swimming Pool and Hot Tub Installation,5/27/2016,,5/31/2016,,Live,88,,,40,807.02
310661,LIVE,0,Accountant,5/27/2016,,6/1/2016,,Live,87,,,10,966.35
310672,LIVE,0,Auto Repair Shop,5/27/2016,,5/31/2016,,Live,88,,,30,138.15
310673,LIVE,0,Lawyer,5/27/2016,,5/31/2016,,Live,88,,,51,355.18
310691,OFF,1,Arborist,5/27/2016,7/20/2016,5/27/2016,7/20/2016,Off,54,6/23/2016,27,27,546.38
310704,LIVE,0,Lawyer,5/27/2016,,5/31/2016,,Live,88,,,51,904.74
310713,LIVE,0,Auto Repair Shop,5/27/2016,,5/31/2016,,Live,88,,,227,967.2
310723,LIVE,0,General Contractor,5/27/2016,,5/31/2016,,Live,88,,,8,271.74
310731,LIVE,0,Auto Repair Shop,5/27/2016,,5/31/2016,,Live,88,,,322,"1,141.29"
310732,LIVE,0,Carpet Cleaning,5/27/2016,,6/22/2016,,Live,66,,,13,204.47
310734,LIVE,0,Damage Repair,5/27/2016,,5/31/2016,,Live,88,,,16,145.86
310746,LIVE,0,Lawyer,5/27/2016,,5/31/2016,,Live,88,,,93,"1,411.61"
310753,LIVE,0,Dentist,5/27/2016,,5/31/2016,7/2/2016,Off,32,,,1,0
310771,LIVE,0,Dentist,5/28/2016,,5/31/2016,,Live,88,,,58,969.64
310780,LIVE,0,Dentist,5/29/2016,,5/31/2016,,Live,88,,,34,"1,483.24"
310781,LIVE,0,Dentist,5/29/2016,,5/31/2016,,Live,88,,,126,"2,027.24"
310825,LIVE,0,Lawyer,5/31/2016,,6/1/2016,,Live,87,,,65,680.93
310828,LIVE,0,Lawyer,5/31/2016,,6/1/2016,,Live,87,,,24,"1,393.90"
310832,LIVE,0,Lawyer,5/31/2016,,6/1/2016,,Live,87,,,50,621.82
310837,LIVE,0,Home Remodeling,5/31/2016,,6/15/2016,,Live,73,,,1,185.28
310841,LIVE,0,Lawyer,5/31/2016,,6/1/2016,8/19/2016,Off,79,,,54,484.63
310851,LIVE,0,Chiropractor,5/31/2016,,6/1/2016,,Live,87,,,14,261.91
310860,LIVE,0,Lawyer,5/31/2016,,6/1/2016,,Live,87,,,21,"1,015.54"
310877,LIVE,0,Home Remodeling,5/31/2016,,6/6/2016,,Live,82,,,8,222.82
310886,LIVE,0,General Contractor,5/31/2016,,6/1/2016,,Live,87,,,16,270.53
310890,LIVE,0,Lawyer,5/31/2016,,6/1/2016,,Live,87,,,68,623.27
310904,LIVE,0,Lawyer,5/31/2016,,6/1/2016,,Live,87,,,28,654
310906,LIVE,0,General Contractor,5/31/2016,,6/1/2016,,Live,87,,,19,139.9
310923,LIVE,0,Home Remodeling,5/31/2016,,6/1/2016,,Live,87,,,23,317.52
310926,LIVE,0,Video Production,5/31/2016,,6/2/2016,,Live,86,,,8,369.27
310927,LIVE,0,Handyman Service,5/31/2016,,6/1/2016,,Live,87,,,13,334.07
310932,LIVE,0,Dentist,5/31/2016,,6/2/2016,,Live,86,,,111,"3,520.58"
310952,LIVE,0,Auto Repair Shop,6/1/2016,,6/2/2016,,Live,86,,,131,356.89
310957,LIVE,0,Roofer,6/1/2016,,6/2/2016,,Live,86,,,24,"1,111.09"
310960,LIVE,0,General Contractor,6/6/2016,,6/7/2016,,Live,81,,,7,383
311003,LIVE,0,Insulation Contractor,6/1/2016,,6/2/2016,,Live,86,,,22,193.17
311004,LIVE,0,Lawyer,6/1/2016,,6/2/2016,,Live,86,,,110,256.63
311012,LIVE,0,Landscaper,6/1/2016,,7/12/2016,,Live,46,,,23,128.51
311025,LIVE,0,General Contractor,6/1/2016,,6/2/2016,,Live,86,,,9,425.66
311037,LIVE,0,Medical Spa,6/2/2016,,6/3/2016,,Live,85,,,87,"1,082.08"
311044,LIVE,0,Auto Repair Shop,6/1/2016,,6/2/2016,,Live,86,,,45,689.07
311050,OFF,1,HVAC Contractor,6/2/2016,8/15/2016,6/22/2016,8/15/2016,Off,54,7/3/2016,43,8,96.93
311062,LIVE,0,General Contractor,6/2/2016,,6/3/2016,,Live,85,,,15,327.56
311065,LIVE,0,Plumber,6/2/2016,,6/3/2016,,Live,85,,,7,146.44
311069,OFF,1,Damage Repair,6/2/2016,8/15/2016,6/3/2016,8/15/2016,Off,73,7/7/2016,39,10,0
311076,OFF,1,Roofer,6/7/2016,8/20/2016,6/8/2016,8/20/2016,Off,73,8/7/2016,13,14,0
311092,LIVE,0,Lawyer,6/2/2016,,6/3/2016,,Live,85,,,25,668.7
311104,LIVE,0,Roofer,6/2/2016,,6/3/2016,,Live,85,,,18,"1,436.98"
311138,LIVE,0,HVAC Contractor,6/2/2016,,6/27/2016,,Live,61,,,54,735.24
311140,LIVE,0,Lawyer,6/2/2016,,6/3/2016,,Live,85,,,45,307.15
311154,LIVE,0,Home Remodeling,6/2/2016,,6/3/2016,7/12/2016,Off,39,,,3,0
311158,LIVE,0,Computer Service,6/2/2016,,7/7/2016,,Live,51,,,12,120
311159,LIVE,0,Lawyer,6/10/2016,,6/13/2016,,Live,75,,,57,"1,203.97"
311178,LIVE,0,General Contractor,6/3/2016,,6/6/2016,,Live,82,,,14,153.96
311186,LIVE,0,Architect,6/3/2016,,6/6/2016,,Live,82,,,31,752.88
311188,LIVE,0,Lawyer,6/16/2016,,6/17/2016,,Live,71,,,15,721.97
311190,LIVE,0,Real Estate Agent,6/3/2016,,6/6/2016,8/9/2016,Off,64,,,1,218.67
311193,LIVE,0,Real Estate Agent,6/3/2016,,6/20/2016,,Live,68,,,4,189.56
311209,LIVE,0,Property Manager,6/3/2016,,6/6/2016,,Live,82,,,279,331.41
311216,LIVE,0,Gynecologists,6/3/2016,,6/6/2016,,Live,82,,,84,473.75
311241,LIVE,0,HVAC Contractor,6/3/2016,,6/6/2016,,Live,82,,,31,"1,176.40"
311253,OFF,1,Lawyer,6/3/2016,7/21/2016,6/7/2016,7/21/2016,Off,44,7/15/2016,6,29,704.2
311265,LIVE,0,Painter,6/4/2016,,6/6/2016,,Live,82,,,11,681.77
311290,LIVE,0,Lawyer,6/8/2016,,6/9/2016,,Live,79,,,44,965.15
311293,LIVE,0,Architect,6/6/2016,,6/7/2016,8/26/2016,Off,80,,,36,877.82
311299,LIVE,0,General Contractor,6/6/2016,,6/27/2016,,Live,61,,,4,221.24
311305,LIVE,0,Real Estate Agent,7/8/2016,7/6/2016,7/8/2016,,Paused,50,6/28/2016,60,2,0
311318,LIVE,0,Lawyer,6/6/2016,,6/7/2016,,Live,81,,,371,686.52
311327,LIVE,0,Locksmith,6/6/2016,,6/7/2016,,Live,81,,,37,556.42
311351,LIVE,0,Roofer,6/6/2016,,6/7/2016,,Live,81,,,30,209.42
311359,LIVE,0,Architect,6/6/2016,,6/8/2016,,Live,80,,,3,217.5
311394,LIVE,0,Accountant,6/7/2016,,6/8/2016,,Live,80,,,13,786.33
311395,OFF,1,Security Service,6/7/2016,7/20/2016,6/8/2016,7/20/2016,Off,42,,,1,2.4
311401,LIVE,0,Lawyer,6/7/2016,,6/8/2016,,Live,80,,,7,685.38
311404,LIVE,0,Lawyer,6/28/2016,,6/29/2016,,Live,59,,,110,"1,703"
311406,LIVE,0,Solar Contractors,6/7/2016,,6/8/2016,,Live,80,,,7,424.64
311421,LIVE,0,Roofer,6/7/2016,,6/13/2016,8/15/2016,Off,63,,,17,215.04
311429,LIVE,0,Lawyer,6/7/2016,,6/9/2016,,Live,79,,,61,"2,497.33"
311435,LIVE,0,HVAC Contractor,7/20/2016,7/13/2016,6/9/2016,7/20/2016,Off,41,6/9/2016,79,5,0
311441,OFF,1,Electrician,6/7/2016,7/8/2016,6/8/2016,7/8/2016,Off,30,,,24,164.36
311447,LIVE,0,Limousine,6/7/2016,,7/5/2016,8/13/2016,Off,39,,,25,246.66
311460,LIVE,0,Lawyer,6/7/2016,,6/8/2016,,Live,80,,,70,"1,059.06"
311463,LIVE,0,Locksmith,6/7/2016,,6/14/2016,6/15/2016,Live,74,,,39,138.47
311469,LIVE,0,Lawyer,6/7/2016,,6/14/2016,8/16/2016,Live,74,,,46,482.66
311471,LIVE,0,Lawyer,6/7/2016,,6/8/2016,,Live,80,,,17,329.92
311475,OFF,1,Cleaning Service,6/7/2016,8/14/2016,6/8/2016,8/14/2016,Off,67,6/30/2016,45,8,2.22
311482,LIVE,0,Lawyer,6/7/2016,,6/8/2016,,Live,80,,,27,"1,158.40"
311501,LIVE,0,Damage Repair,6/8/2016,,6/9/2016,,Live,79,,,19,343.09
311502,LIVE,0,Gutter Contractor,6/8/2016,,6/9/2016,,Live,79,,,26,227.84
311507,OFF,1,Property Manager,6/8/2016,7/13/2016,6/9/2016,7/13/2016,Off,34,7/11/2016,2,33,714.97
311512,LIVE,0,Accountant,6/8/2016,,6/9/2016,8/8/2016,Off,60,,,8,214.31
311513,LIVE,0,Self-Storage Center,6/8/2016,,6/9/2016,,Paused,79,,,12,442.1
311515,LIVE,0,Lawyer,6/8/2016,,6/9/2016,,Live,79,,,28,217.03
311516,LIVE,0,Lawyer,6/10/2016,,6/13/2016,,Live,75,,,10,586.09
311519,LIVE,0,Limousine,6/8/2016,,6/13/2016,,Live,75,,,53,467.85
311543,LIVE,0,Nutritionist,7/8/2016,7/8/2016,6/17/2016,7/8/2016,Live,71,6/21/2016,67,1,293.34
311545,LIVE,0,Lawyer,6/8/2016,,6/9/2016,,Live,79,,,33,792.07
311557,LIVE,0,Security Service,6/8/2016,,6/9/2016,,Live,79,,,33,165.65
311564,LIVE,0,Lawyer,6/8/2016,,6/9/2016,,Live,79,,,11,155.3
311578,LIVE,0,Painter,6/8/2016,,6/20/2016,,Live,68,,,17,276.65
311589,LIVE,0,HVAC Contractor,6/9/2016,,7/6/2016,,Live,52,,,17,133.08
311602,LIVE,0,Lawyer,6/9/2016,,6/10/2016,,Live,78,,,13,402.66
311611,LIVE,0,General Contractor,6/9/2016,,6/10/2016,,Live,78,,,8,"1,184.70"
311613,LIVE,0,Lawyer,6/9/2016,,6/10/2016,,Live,78,,,95,221.45
311616,LIVE,0,Lawyer,6/9/2016,,6/10/2016,,Live,78,,,9,352
311639,LIVE,0,Roofer,6/9/2016,,6/10/2016,,Live,78,,,16,149.72
